DATAFLOW,LAST UPDATE,freq,unit,sex,isced11,c_birth,deg_urb,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Bulgaria,2010,19.7,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Bulgaria,2011,20.1,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Bulgaria,2012,20.7,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Bulgaria,2013,22.2,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Bulgaria,2014,23.6,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Bulgaria,2015,24.1,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Bulgaria,2016,24.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Bulgaria,2017,24.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Bulgaria,2018,24.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Bulgaria,2019,24.7,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Bulgaria,2020,25.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Bulgaria,2021,26.1,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Bulgaria,2022,26.3,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Bulgaria,2023,26.7,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Switzerland,2004,23.7,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Switzerland,2005,24.2,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Switzerland,2006,25.2,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Switzerland,2007,26.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Switzerland,2008,28.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Switzerland,2009,29.6,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Switzerland,2010,28.8,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Switzerland,2011,28.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Switzerland,2012,30.1,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Switzerland,2013,31.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Switzerland,2014,32.9,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Switzerland,2015,34.2,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Switzerland,2016,35.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Switzerland,2017,36.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Switzerland,2018,37.7,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Switzerland,2019,38.6,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Switzerland,2020,39.3,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Switzerland,2021,39.2,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Switzerland,2022,39.0,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Switzerland,2023,40.2,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Cyprus,2004,25.7,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Cyprus,2005,25.7,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Cyprus,2006,27.6,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Cyprus,2007,29.7,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Cyprus,2008,31.0,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Cyprus,2009,30.5,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Cyprus,2010,32.1,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Cyprus,2011,33.7,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Cyprus,2012,35.0,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Cyprus,2013,35.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Cyprus,2014,36.4,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Cyprus,2015,36.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Cyprus,2016,37.6,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Cyprus,2017,38.1,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Cyprus,2018,39.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Cyprus,2019,40.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Cyprus,2020,41.0,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Cyprus,2021,42.8,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Cyprus,2022,44.0,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Cyprus,2023,46.0,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Czechia,2004,10.3,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Czechia,2005,11.0,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Czechia,2006,11.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Czechia,2007,11.6,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Czechia,2008,12.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Czechia,2009,13.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Czechia,2010,14.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Czechia,2011,15.8,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Czechia,2012,17.0,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Czechia,2013,18.1,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Czechia,2014,19.1,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Czechia,2015,19.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Czechia,2016,20.6,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Czechia,2017,21.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Czechia,2018,21.7,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Czechia,2019,21.6,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Czechia,2020,22.1,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Czechia,2021,23.4,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Czechia,2022,23.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Czechia,2023,23.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Germany,2004,21.1,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Germany,2005,20.6,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Germany,2006,20.1,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Germany,2007,20.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Germany,2008,21.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Germany,2009,22.3,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Germany,2010,22.7,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Germany,2011,24.3,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Germany,2012,24.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Germany,2013,25.2,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Germany,2014,23.2,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Germany,2015,23.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Germany,2016,24.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Germany,2017,24.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Germany,2018,25.2,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Germany,2019,26.0,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Germany,2020,27.2,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Germany,2021,28.0,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Germany,2022,27.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Germany,2023,29.0,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Denmark,2004,27.4,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Denmark,2005,28.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Denmark,2006,29.3,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Denmark,2007,26.0,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Denmark,2008,26.0,b
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Denmark,2009,26.6,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Denmark,2010,27.3,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Denmark,2011,27.8,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Denmark,2012,28.5,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Denmark,2013,28.9,
ESTAT:EDAT_LFS_9915(1.0),12/12/24 23:00:00,Annual,Percentage,Total,Tertiary education (levels 5-8),Total,Total,From 15 to 64 years,Denmark,2014,29.4,b
